episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,loss,reward
239,710400,1785600,0.650000, 1.916667, 0.480000, 0.000000, 60,10, 0.000982149736955762,0.7636797974196674
240,710400,1036800,0.000000, 0.666667, 0.469974, 0.000000, 60,6, 0.0021917279809713364,0.848834437941018
241,710400,1036800,0.333333, 0.250000, 0.482574, 0.000000, 60,11, 0.002298048697412014,0.848834437941018
242,710400,1036800,0.583333, 1.466667, 0.493151, 0.000000, 60,22, 0.005951639264822006,0.848834437941018
243,710400,1555200,0.400000, 1.400000, 0.198895, 0.000000, 60,35, 0.004396690987050533,0.7971555274427198
244,710400,1036800,0.800000, 0.000000, 0.493151, 0.000000, 60,32, 0.0012412676587700844,0.848834437941018
245,710400,1036800,0.833333, 1.350000, 0.490463, 0.000000, 60,39, 0.003213911782950163,0.848834437941018
246,710400,1708800,0.900000, 2.500000, 0.482574, 0.000000, 60,60, 0.001963145099580288,0.7756112608564198
247,710400,1036800,0.250000, 1.100000, 0.469974, 0.000000, 60,14, 0.0012781647965312004,0.848834437941018
248,710400,1036800,0.750000, 0.750000, 0.450000, 0.000000, 60,28, 0.001761697232723236,0.848834437941018
249,710400,1113600,0.850000, 1.733333, 0.493151, 0.000000, 60,1, 0.004531855694949627,0.8430789581987997
250,710400,1036800,0.628571, 0.850000, 0.467532, 0.000000, 60,26, 0.0021621324121952057,0.848834437941018
251,710400,1036800,0.650000, 1.433333, 0.469974, 0.000000, 60,24, 0.0033800487872213125,0.848834437941018
